name,address,latitude,longitude,brand
Jollibee - Zabarte,"175, 1400 13-15, 175, Barangay, Lot 3, Zone 15, Block 13-15, DISTRICT 1 Camarin Rd, Caloocan, 1400 Metro Manila, Philippines",14.757821600000002,121.0438258,Jollibee
Jollibee,"Bgy, Dr Arcadio Santos Ave, San Isidro, Parañaque, 1700 Metro Manila, Philippines",14.4652833,121.01808619999998,Jollibee
Jollibee,"Phoenix Gas Station, beside Hotel 101, along, EDSA Ext, Pasay City, Metro Manila, Philippines",14.535624600000002,120.98767570000001,Jollibee
Jollibee,"127 Quirino Hwy, cor M. Pascual St, Quezon City, 1106 Metro Manila, Philippines",14.6675903,121.00844040000001,Jollibee
Jollibee - Landmark,"Stall 1 Level 1 Food Center Landmark Alabang Building, Filinvest City, Alabang, Muntinlupa, Metro Manila, Philippines",14.416631800000001,121.04293229999999,Jollibee
Jollibee,"3F SM City BF Homes Paranaque, Dr. A. Santos Ave, Corner President's Ave, Parañaque, 1700 Metro Manila, Philippines",14.458302600000001,121.0320122,Jollibee
Jollibee,"Annapolis, cor Missouri, San Juan City, Metro Manila, Philippines",14.6038628,121.05225519999998,Jollibee
Jollibee Caruncho San Nicolas,"H36M+422, Caruncho Ave, Pasig, Metro Manila, Philippines",14.560261299999999,121.0825222,Jollibee
Jollibee Gil Fernando- Sumulong,"Gil Fernando, cor Sumulong Hwy, Marikina, 1800 Metro Manila, Philippines",14.6347094,121.10174239999998,Jollibee
Jollibee SPRING CINEMA Arnaiz Ave,"G/F Spring Cinema Bldg. Arnaiz Ave, Cor Burgos St, Pasay City, Metro Manila, Philippines",14.548221400000001,121.0009273,Jollibee
Jollibee,"3126 Redemptorist Road, Baclaran, Parañaque, 1702 Kalakhang Maynila, Philippines",14.532297000000002,120.99471039999999,Jollibee
Jollibee Aseana,"G/F Aseana One, Brgy, Aseana City, Bldg Bradco Ave, Baclaran, Parañaque, Metro Manila, Philippines",14.529217399999999,120.9916179,Jollibee
Jollibee,"unit E University Tower, # 728 Pedro Gil cor. Dr. Vasquez st. Malate Manila Manila City, Malate, Manila, 1004 Metro Manila, Philippines",14.5751767,120.9865262,Jollibee
Jollibee Pinagtipunan Circle Potrero,"3 Pinagtipunan Cir, Potrero, Malabon, 1475 Metro Manila, Philippines",14.6637299,120.983994,Jollibee
Jollibee Juan Luna Pampanga,"2130 Juan Luna St, Tondo, Manila, 1013 Metro Manila, Philippines",14.628737,120.974046,Jollibee
Jollibee,"G/F, STI HOLDINGS BLDG, 6764 Ayala Ave, Makati City, 1229 Metro Manila, Philippines",14.555981499999998,121.0215942,Jollibee
McDonald's,"Upper McKinley Hl, Taguig, 1627 Metro Manila, Philippines",14.534069699999998,121.0506465,McDonald's
McDonald's Commerce Ave,"Commerce Ave, Corner Spectrum St, Alabang, Muntinlupa, 1781 Metro Manila, Philippines",14.4201425,121.0358358,McDonald's
McDonald's Victory Mall,"1659 Rizal Avenue Monumento, Caloocan, 1008 Metro Manila, Philippines",14.655595999999997,120.983358,McDonald's
McDonald's,"100 Jupiter, Makati City, 1209 Metro Manila, Philippines",14.562321299999999,121.02793969999998,McDonald's
McDonald's P. Guevarra,"256 P. Guevarra St, San Juan City, 1500 Metro Manila, Philippines",14.604090000000001,121.0324462,McDonald's
McDonald's,"322-B P. Tuazon Blvd, Project 4, Quezon City, 1109 Metro Manila, Philippines",14.621236399999999,121.0636973,McDonald's
McDonald's,"8001 Epifanio de los Santos Ave, Project 7, Quezon City, 1105 Metro Manila, Philippines",14.657159000000002,121.02107799999999,McDonald's
McDonald's Sta Ana,"2242 Pedro Gil St, Santa Ana, Manila, 1009 Metro Manila, Philippines",14.581385800000001,121.01258639999999,McDonald's
McDonald's,"Taft Ave, corner Pedro Gil St, Ermita, Manila, 1000 Metro Manila, Philippines",14.5764748,120.98830269999999,McDonald's
McDonald's,"2 Aurora Blvd, Project 3, Quezon City, 1102 Metro Manila, Philippines",14.6279576,121.0633546,McDonald's
McDonald's,"1344 Epifanio de los Santos Ave, Makati City, 1233 Metro Manila, Philippines",14.539319100000002,121.01241510000001,McDonald's
McDonald's,"Caruncho Ave, Pasig, 1600 Metro Manila, Philippines",14.5581456,121.08252729999998,McDonald's
McDonald's,"107 Eulogio Rodriguez Jr. Ave, Quezon City, 1110 Metro Manila, Philippines",14.6020485,121.07964199999998,McDonald's
McDonald's,"F@st Bytes, Alabang, Muntinlupa, 1781 Metro Manila, Philippines",14.4254172,121.0397874,McDonald's
McDonald's,"Evangelista St, Pasig, 1610 Metro Manila, Philippines",14.610029400000002,121.091814,McDonald's
McDonald's Zabarte,"Zabarte Rd, Caloocan, 1422 Metro Manila, Philippines",14.755900899999997,121.04336199999999,McDonald's
McDonald's Concepcion Marikina,"Bayan-Bayanan Avenue Cor. E Santos, Candazo St, Marikina, 1800 Metro Manila, Philippines",14.650578399999999,121.1047669,McDonald's
McDonald's,"M. Naval St, Navotas, 1485 Metro Manila, Philippines",14.6585556,120.9474406,McDonald's
McDonald's,"Dahlia St, Cor Regalado Ave, West Fairview, Quezon City, Kalakhang Maynila, Philippines",14.6997491,121.06746480000001,McDonald's
McDonald's,"25 Lopez Dr, Makati City, 1210 Metro Manila, Philippines",14.565477000000001,121.03599299999999,McDonald's
McDonald's Philcoa,"L2 Citimall Building , Commonwealth Avenue, San Vicente , Philcoa, Quezon City, Metro Manila, Philippines, Diliman, Quezon City, 1101 Metro Manila, Philippines",14.653694,121.05358199999999,McDonald's
McDonald's QH Novaliches,"483 Quirino Hwy, Quezon City, 1116 Metro Manila, Philippines",14.686475399999999,121.0240579,McDonald's
McDonald's C Raymundo,"200 C. Raymundo Ave, Pasig, 1600 Metro Manila, Philippines",14.570666499999998,121.082399,McDonald's
McDonald's,"1200 Valero, Makati, 1227 Kalakhang Maynila, Philippines",14.5606689,121.0180172,McDonald's
McDonald's Luzon Commonwealth,"2 Luzon Ave, Quezon City, 1119 Metro Manila, Philippines",14.6661661,121.07061139999999,McDonald's
McDonald’s,"24 Gen. Luna St, Malabon, Metro Manila, Philippines",14.669155299999998,120.94706439999999,McDonald's
McDonald's Karangalan,"Imelda Ave. Corner Magsaysay Road, Pasig, 1800 Metro Manila, Philippines",14.6044822,121.10505739999999,McDonald's
McDonald's,"1600 Pearl Dr, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.581254,121.06074419999999,McDonald's
McDonald's,"J. P. Rizal St, Makati City, 1207 Metro Manila, Philippines",14.5719034,121.01601559999999,McDonald's
McDonald's - Lower Bicutan Branch,"449 Banai St, Taguig, Metro Manila, Philippines",14.488506699999999,121.061009,McDonald's
McDonald's B.Hive Plaza,"101 Gen. T. de Leon, Valenzuela, 1442 Metro Manila, Philippines",14.686753999999999,120.99527649999999,McDonald's
McDonald's,"17 B. Morcilla St, Pateros, 1620 Metro Manila, Philippines",14.5450295,121.0662906,McDonald's
McDonald's PITX,"2Nd Floor, Paranaque Integrated Terminal Exchange, 1 Kennedy Road, Brgy. Tambo, Parañaque, 1701 Metro Manila, Philippines",14.5094499,120.99089130000002,McDonald's
McDonald's Gov. Forbes,"Governor Forbes, Sampaloc, Manila, 1800 Metro Manila, Philippines",14.6129616,120.98997109999999,McDonald's
McDonald's,"71 Eulogio Amang Rodriguez Ave, Pasig, 1610 Metro Manila, Philippines",14.619380000000001,121.09294,McDonald's
McDonald's Wack Wack,"555 Shaw Blvd, Mandaluyong City, 1552 Metro Manila, Philippines",14.5866502,121.04752979999998,McDonald's
McDonald's,"Symaco Bldg, 673 Rizal Ave Ext, Malabon, 1470 Metro Manila, Philippines",14.658675,120.95278189999999,McDonald's
McDonald's Edsa Taft Rotonda,"24 EDSA - Pasay Rotonda Foot Bridge, Pasay City, 1302 Metro Manila, Philippines",14.5382783,121.00058019999997,McDonald's
McDonald's,"G080 G081, Ayala Malls Manila Bay, Parañaque, 1700 Metro Manila, Philippines",14.523151099999998,120.99021060000001,McDonald's
McDonald's,"corner Chino Roces Ave, Makati City, 1200 Metro Manila, Philippines",14.559781599999999,121.0120544,McDonald's
McDonald's Pamplona Dos,"Alabang–Zapote Rd, Las Piñas, 1742 Metro Manila, Philippines",14.4513674,120.97794549999999,McDonald's
McDonald's,"441 Boni Ave, Mandaluyong City, 1550 Metro Manila, Philippines",14.575878699999999,121.0413108,McDonald's
McDonald's,"L1, 137 , Market! Market! Mall , 26th Street, Corner C5, Taguig, 1634 Metro Manila, Philippines",14.5493335,121.05542799999999,McDonald's
McDonald's Giselle Plaza,"76 EDSA - Pasay Rotonda Foot Bridge, Pasay City, 1303 Metro Manila, Philippines",14.537243699999998,121.0012514,McDonald's
McDonald's Sun Mall Welcome Rotonda,"11 Mayon St, Quezon City, 1114 Metro Manila, Philippines",14.618165800000002,121.00113540000001,McDonald's
McDonald's,"490 Epifanio de los Santos Ave, Morning Breeze Subdivision, Caloocan, 1405 Metro Manila, Philippines",14.657478,120.985533,McDonald's
McDonald's,"N. Domingo St. Cor. F. Blumentritt St. Commercial Unit 4 Puregold Agora Mall, San Juan City, 1800 Metro Manila, Philippines",14.6054007,121.02318679999999,McDonald's
McDonald's,"Manila S Rd, Tunasan, Muntinlupa, 1773 Metro Manila, Philippines",14.3769904,121.0463094,McDonald's
McDonald's Munoz,"24 1, Bago Bantay, Quezon City, 1106 Metro Manila, Philippines",14.657973900000002,121.0203684,McDonald's
McDonald's Espana,"Don Quijote St, Sampaloc, Manila, 1008 Metro Manila, Philippines",14.61046,120.99399000000001,McDonald's
McDonald's,"Ortigas Ave Ext, Cainta, 1900 Rizal, Philippines",14.5818125,121.12906249999999,McDonald's
McDonald's - Holy Cross Novaliches,"701 Quirino Hwy, Quezon City, Metro Manila, Philippines",14.7018678,121.03551189999999,McDonald's
McDonald's,"Banawe St, Quezon City, 1100 Metro Manila, Philippines",14.628381300000001,121.0040151,McDonald's
McDonald's Paco,"1552 Paz St, Paco, Manila, 1007 Metro Manila, Philippines",14.579131299999998,120.99528099999999,McDonald's
McDonald's NXTGEN,"1105 Epifanio de los Santos Ave, Bago Bantay, Quezon City, 1105 Metro Manila, Philippines",14.658058400000002,121.0203174,McDonald's
McDonald's Paso De Blas,"Ugf Cu#10 And Sf Cu#1 Paso De Blas Mall, Cor General Luis, Valenzuela, 1448 Metro Manila, Philippines",14.7085552,120.9937451,McDonald's
McDonald's,"C1-027 to 028, Lower G/F, Ayala Malls Circuit, Hippodromo St, Makati City, 1207 Metro Manila, Philippines",14.573532,121.0192614,McDonald's
McDonald's,"1103 Sct. Tobias St, Diliman, Quezon City, 1103 Metro Manila, Philippines",14.635443500000001,121.03127099999999,McDonald's
McDonald's Bagumbong Caloocan,"Q229+5JX, Barangay 171, Caloocan, Metro Manila, Philippines",14.7504771,121.01909880000001,McDonald's
McDonald's QH San Bartolome,"6 Quirino Hwy, Quezon City, 1116 Metro Manila, Philippines",14.701900000000002,121.03556,McDonald's
McDonald's,"Ortigas Ave, Pasig, 1000 Metro Manila, Philippines",14.590200000000001,121.06843,McDonald's
McDonald's Taft Libertad,"corner Antonio S. Arnaiz Ave, Pasay City, 1304 Metro Manila, Philippines",14.547609,120.99882939999999,McDonald's
McDonald's Abad Santos Hermosa,"3051 J Abad Santos Ave, Tondo, Manila, 1012 Metro Manila, Philippines",14.6313694,120.98047469999999,McDonald's
McDonald's Padre Faura J Bocobo,"537 Padre Faura St, Ermita, Manila, 1000 Metro Manila, Philippines",14.5781117,120.98220979999999,McDonald's
McDonald's,"362 Shaw Blvd, Mandaluyong City, 1552 Metro Manila, Philippines",14.5891772,121.0367622,McDonald's
McDonald's,"574a Shaw Blvd, Mandaluyong City, 1552 Metro Manila, Philippines",14.581977499999997,121.05311370000001,McDonald's
McDonald's Fortunata,"24 Creek Dr, Parañaque, 1700 Metro Manila, Philippines",14.471111100000002,121.00825889999999,McDonald's
McDonald's,"1782 North Garcia, Makati City, 1212 Metro Manila, Philippines",14.565258,121.04642299999998,McDonald's
McDonald's,"77 Shaw Blvd, Mandaluyong City, 1552 Metro Manila, Philippines",14.593167,121.0284893,McDonald's
McDonald's Sangandaan Caloocan,"627 A. Mabini St, Sangandaan, Caloocan, 1400 Metro Manila, Philippines",14.6569288,120.9713422,McDonald's
McDonald's,"Amorsolo Street, Makati, 1229 Kalakhang Maynila, Philippines",14.553142099999999,121.01475800000001,McDonald's
McDonald's,"Lower Ground Level SM Aura, 26Th St, Cor McKinley Pkwy, Taguig, Metro Manila, Philippines",14.5467918,121.05433529999999,McDonald's
McDonald's Hulong Duhat,"24 Don Basilio Bautista Blvd, Malabon, 1471 Metro Manila, Philippines",14.676311,120.94270059999998,McDonald's
McDonald's SM North Edsa,"SM City North EDSA, Quezon City, 1100 Metro Manila, Philippines",14.656814299999999,121.030721,McDonald's
McDonald's,"Lower G/F Fishermall, Quezon Ave, Corner Roosevelt Ave, Brgy Sta. Cruz, Quezon City, 1104 Metro Manila, Philippines",14.633844299999998,121.0195115,McDonald's
McDonald's Alabang West,"Lot6 W Hollywood Dr, Alabang West, Las Piñas, 1751 Metro Manila, Philippines",14.409168,121.0128928,McDonald's
McDonald's,"Dr Arcadio Santos Ave, Parañaque, 1800 Metro Manila, Philippines",14.475862399999999,121.0000097,McDonald's
McDonald's Kamias QC,"101 Kamias Rd, Quezon City, 1102 Metro Manila, Philippines",14.633992500000002,121.05767770000001,McDonald's
Mcdonald's Sta. Monica,"Phase 4, Jordan Plaines Subdivision, Commonwealth Ave, Santa Monica, Novaliches, Quezon City, 1117 Metro Manila, Philippines",14.7221006,121.0511713,McDonald's
Burger King - Shell MacArthur Highway (Drive Thru),"230 MacArthur Hwy, Valenzuela, 1441 Metro Manila, Philippines",14.687169100000002,120.97573959999998,McDonald's
McDonald's,"MacArthur Hwy, Valenzuela, Metro Manila, Philippines",14.692444400000001,120.9709404,McDonald's
McDonald's C4 Caloocan,"Dagat-Dagatan Ave, Caloocan, 1411 Metro Manila, Philippines",14.657409999999999,120.96212999999999,McDonald's
McDonald's Maypajo Mabini,"40 A. Mabini St, Maypajo, Caloocan, 1410 Metro Manila, Philippines",14.6376373,120.9757204,McDonald's
McDonald's P.Campa,"P. Campa St. Cor. España St, 1008 Sampaloc, Manila, 1008 Metro Manila, Philippines",14.6059493,120.98831039999997,McDonald's
McDonald's,"Edsa, Cor Panay Ave, Diliman, Quezon City, 1103 Metro Manila, Philippines",14.643008999999997,121.03768389999998,McDonald's
McDonald's,"2399 Taft Ave, Malate, Manila, 1004 Metro Manila, Philippines",14.563431599999998,120.99423369999998,McDonald's
McDonald's,"2059 Donada, Pasay City, 1305 Kalakhang Maynila, Philippines",14.554128999999998,120.99622459999999,McDonald's
McDonald's,"1605 Sapphire Rd, Ortigas Center, Pasig, 1605 Metro Manila, Philippines",14.5888934,121.06275449999998,McDonald's
McDonald's,"24 Gen. Luna St, Taguig, 1637 Metro Manila, Philippines",14.529918700000001,121.0696947,McDonald's
McDonald's,"Holy Spirit Dr, Quezon City, 1100 Metro Manila, Philippines",14.684774299999999,121.0773964,McDonald's
McDonald's,"Spc 118, E People Support Center, Ayala Ave, Makati City, Metro Manila, Philippines",14.560086699999998,121.01496019999999,McDonald's
McDonald's,"500 Elizco Rd, Pasig, Metro Manila, Philippines",14.551071100000001,121.0753556,McDonald's
McDonald's,"8 Sampaguita St, Taguig, 1218 Metro Manila, Philippines",14.5476148,121.06214519999997,McDonald's
McDonald's,"Ortigas Ave, San Juan City, 1502 Metro Manila, Philippines",14.601921500000001,121.05140360000001,McDonald's
McDonald's,"24 Pinatubo, Manila, 1550 Kalakhang Maynila, Philippines",14.5734702,121.04759150000001,McDonald's
McDonald's,"147 Ayala Center, Makati City, 1224 Metro Manila, Philippines",14.551821999999998,121.0252209,McDonald's
McDonald's Visayas Avenue,"121 Rd 1, Quezon City, 1128 Metro Manila, Philippines",14.659875,121.0444137,McDonald's
McDonald's - Festival Mall (Ground Level),"LGF, Festival Mall, Corporate Ave, Alabang, Muntinlupa, Metro Manila, Philippines",14.4165386,121.04084119999999,McDonald's
McDonald's,"24 Diosdado Macapagal Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5369935,120.9891822,McDonald's
McDonald's,"EP Hosing, Blk 24, 9, Taguig, 1630 Metro Manila, Philippines",14.516271999999999,121.05166899999999,McDonald's
McDonald's Katipunan,"91 Katipunan Ave, Quezon City, 1108 Metro Manila, Philippines",14.635933999999999,121.07412539999999,McDonald's
McDonald's,"1300 Sunset Ave, Pasay City, 1308 Metro Manila, Philippines",14.537466300000002,120.9818014,McDonald's
McDonald's,"Complex, Puregold Building, FTI Ave, Western Bicutan, Taguig, 1630 Metro Manila, Philippines",14.5057171,121.0519018,McDonald's
McDonald's,"104 F. Ortigas Jr. Rd, Ortigas Center, Pasig, 1600 Metro Manila, Philippines",14.586293600000001,121.0615239,McDonald's
McDonald's,"Gf 109-113, North Parking Np, SM Mall of Asia, J.W. Diokno Blvd, Pasay City, 1300 Metro Manila, Philippines",14.5363445,120.98275439999999,McDonald's
McDonald's Karuhatan,"211 MacArthur Hwy, Valenzuela, 1440 Metro Manila, Philippines",14.684738000000001,120.9766733,McDonald's
McDonald's Las Pinas Talon,"318 Alabang–Zapote Rd, Las Piñas, 1747 Metro Manila, Philippines",14.441319600000002,120.9981888,McDonald's
McDonald's,"1800 Gerardo Tuazon St, Sampaloc, Manila, 1008 Metro Manila, Philippines",14.6059428,121.0017671,McDonald's
Burger King - Bayani Road,"No. 35, Armed Forces of The Philippines Officer's Village Association Inc. AFPOVAI, 1630 Bayani Rd, Taguig, 1630 Metro Manila, Philippines",14.527721999999999,121.042115,McDonald's
McDonald's,"G/F SM Megamall Building A, Ortigas Center, Mandaluyong City, 1800 Metro Manila, Philippines",14.5852723,121.05679929999998,McDonald's
McDonald's Monumento Caloocan,"Grace Park West, Caloocan, Metro Manila, Philippines",14.652711499999999,120.98359779999998,McDonald's
McDonald's,"9 A.Bonifacio Ave, Cainta, 1900 Rizal, Philippines",14.5785774,121.1161448,McDonald's
McDonald's,"1780 Service Rd, Muntinlupa, 1799 Metro Manila, Philippines",14.4248983,121.0293288,McDonald's
McDonald's,"22 W Capitol Dr, Pasig, 1603 Metro Manila, Philippines",14.573256799999998,121.06073509999997,McDonald's
McDonald's Bignay Valenzuela,"PXWX+738, Bignay, Valenzuela, Metro Manila, Philippines",14.745669600000001,120.99769699999999,McDonald's
McDonald's Tandang Sora,"858 Tandang Sora Ave, Quezon City, 1100 Metro Manila, Philippines",14.6752569,121.045571,McDonald's
McDonald's Kapitolyo Parking and Drive Thru,"9 1st St, Pasig, 1603 Metro Manila, Philippines",14.5735175,121.06044099999998,McDonald's
McDonald's,"193 Matalino St, Diliman, Quezon City, 1100 Metro Manila, Philippines",14.644517700000002,121.0498391,McDonald's
McDonald's,"27-31 Visayas Ave, Project 8, Quezon City, 1106 Metro Manila, Philippines",14.671534000000001,121.04065899999999,McDonald's
McDonald's Vicas Camarin,"3 Camarin Rd, Caloocan, 1400 Metro Manila, Philippines",14.746266900000002,121.0356102,McDonald's
McDonald's,"15 Royal Palm St, Marikina, 1800 Metro Manila, Philippines",14.6502073,121.11584679999999,McDonald's
McDonald's Almanza,"Alabang–Zapote Rd, Las Piñas, 1740 Metro Manila, Philippines",14.434345500000001,121.01168820000001,McDonald's
McDonald's,"Ground Level, W Mall, 19 Coral Way, Pasay City, Metro Manila, Philippines",14.532210300000001,120.9891453,McDonald's
McDonald's Valley 1,"8289 Dr Arcadio Santos Ave, Parañaque, 1700 Metro Manila, Philippines",14.46444,121.01994999999998,McDonald's
"McDonald's - North Grove, Camarin RD","282 Camarin Rd, Barangay 173, Caloocan, 1400 Metro Manila, Philippines",14.755462500000002,121.0415963,McDonald's
McDonald's Baesa Quezon City,"167 Quirino Hwy, Quezon City, 1106 Metro Manila, Philippines",14.669370599999999,121.0094372,McDonald's
Mcdonald's SM BF,"F25M+3J9, Dr Arcadio Santos Ave, Parañaque, 1700 Metro Manila, Philippines",14.457667599999999,121.0340485,McDonald's
McDonald's,"24 Sumulong Hwy, Marikina, 1800 Metro Manila, Philippines",14.635206100000001,121.0996137,McDonald's
McDonald's,"Russell Avenue, Corner Roxas Blvd, Pasay City, 1308 Metro Manila, Philippines",14.5340779,120.99349260000001,McDonald's
McDonald's Shell Macapagal,"Aseana Power Station, Parañaque, 1700 Metro Manila, Philippines",14.529773599999999,120.9894722,McDonald's
McDonald's,"11-F Lanzones Street, Potrero, Malabon, 1475 Kalakhang Maynila, Philippines",14.661555000000002,120.98386909999998,McDonald's
McDonald's Juan Luna Manila,"2489 Juan Luna St, Tondo, Manila, 1013 Metro Manila, Philippines",14.626739499999998,120.97313650000001,McDonald's
McDonald's,"8757 Paseo de Roxas, Makati City, 1227 Metro Manila, Philippines",14.557620000000002,121.0231,McDonald's
